,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE
15,22010,2544,0021000976,"MAR 12, 2011",MIA vs. MEM,W,32,10,16,0.625,2,4,0.5,5,6,0.833,1,4,5,5,1,2,3,1,27,17,0,2010-11,Regular
16,22010,2544,0021000964,"MAR 10, 2011",MIA vs. LAL,W,42,7,17,0.412,0,3,0.0,5,7,0.714,1,7,8,9,1,0,1,1,19,8,0,2010-11,Regular
17,22010,2544,0021000951,"MAR 08, 2011",MIA vs. POR,L,46,14,20,0.7,2,4,0.5,1,4,0.25,1,10,11,8,1,0,4,3,31,-2,0,2010-11,Regular
18,22010,2544,0021000931,"MAR 06, 2011",MIA vs. CHI,L,42,10,18,0.556,1,2,0.5,5,6,0.833,3,5,8,6,2,0,2,2,26,-4,0,2010-11,Regular
19,22010,2544,0021000923,"MAR 04, 2011",MIA @ SAS,L,36,11,19,0.579,1,3,0.333,3,7,0.429,3,5,8,7,1,0,4,2,26,-16,0,2010-11,Regular
20,22010,2544,0021000912,"MAR 03, 2011",MIA vs. ORL,L,40,11,16,0.688,0,2,0.0,7,7,1.0,2,4,6,4,0,2,2,2,29,0,0,2010-11,Regular
21,22010,2544,0021000887,"FEB 27, 2011",MIA vs. NYK,L,39,10,20,0.5,1,5,0.2,6,8,0.75,0,7,7,5,3,1,5,2,27,-3,0,2010-11,Regular
22,22010,2544,0021000866,"FEB 25, 2011",MIA vs. WAS,W,43,5,11,0.455,0,1,0.0,15,19,0.789,1,8,9,7,1,3,1,2,25,-4,0,2010-11,Regular
23,22010,2544,0021000859,"FEB 24, 2011",MIA @ CHI,L,41,12,21,0.571,0,4,0.0,5,6,0.833,0,10,10,5,2,1,2,1,29,3,0,2010-11,Regular
24,22010,2544,0021000841,"FEB 22, 2011",MIA vs. SAC,W,30,14,26,0.538,3,6,0.5,0,3,0.0,2,6,8,3,0,0,3,4,31,18,0,2010-11,Regular
25,22010,2544,0021000825,"FEB 16, 2011",MIA @ TOR,W,38,8,18,0.444,0,2,0.0,7,10,0.7,3,10,13,8,0,0,5,1,23,6,0,2010-11,Regular
26,22010,2544,0021000818,"FEB 15, 2011",MIA @ IND,W,41,11,20,0.55,1,3,0.333,4,6,0.667,1,5,6,5,2,2,5,1,27,9,0,2010-11,Regular
27,22010,2544,0021000804,"FEB 13, 2011",MIA @ BOS,L,43,10,21,0.476,0,2,0.0,2,3,0.667,1,6,7,7,1,0,4,2,22,1,0,2010-11,Regular
28,22010,2544,0021000792,"FEB 11, 2011",MIA @ DET,W,35,7,17,0.412,0,2,0.0,2,3,0.667,0,8,8,10,4,0,3,0,16,15,0,2010-11,Regular
29,22010,2544,0021000769,"FEB 08, 2011",MIA vs. IND,W,42,15,23,0.652,2,5,0.4,9,13,0.692,3,10,13,8,3,1,4,1,41,18,0,2010-11,Regular
30,22010,2544,0021000754,"FEB 06, 2011",MIA vs. LAC,W,36,6,15,0.4,0,2,0.0,0,2,0.0,1,5,6,4,4,0,6,2,12,15,0,2010-11,Regular
31,22010,2544,0021000733,"FEB 04, 2011",MIA @ CHA,W,37,7,13,0.538,0,3,0.0,5,6,0.833,1,7,8,9,0,0,3,3,19,10,0,2010-11,Regular
32,22010,2544,0021000730,"FEB 03, 2011",MIA @ ORL,W,43,17,25,0.68,3,5,0.6,14,17,0.824,2,9,11,8,1,1,3,2,51,2,0,2010-11,Regular
33,22010,2544,0021000710,"JAN 31, 2011",MIA vs. CLE,W,31,7,14,0.5,0,0,0.0,10,11,0.909,1,3,4,8,0,2,2,1,24,20,0,2010-11,Regular
34,22010,2544,0021000701,"JAN 30, 2011",MIA @ OKC,W,40,7,14,0.5,2,5,0.4,7,11,0.636,0,4,4,13,4,3,4,3,23,6,0,2010-11,Regular
35,22010,2544,0021000686,"JAN 28, 2011",MIA vs. DET,W,44,15,25,0.6,2,4,0.5,7,10,0.7,0,8,8,9,1,2,3,1,39,4,0,2010-11,Regular
36,22010,2544,0021000678,"JAN 27, 2011",MIA @ NYK,L,43,7,24,0.292,0,2,0.0,10,12,0.833,2,9,11,5,2,2,4,3,24,5,0,2010-11,Regular
37,22010,2544,0021000643,"JAN 22, 2011",MIA vs. TOR,W,38,14,29,0.483,1,3,0.333,9,14,0.643,1,10,11,6,2,1,1,2,38,13,0,2010-11,Regular
38,22010,2544,0021000611,"JAN 18, 2011",MIA vs. ATL,L,44,11,30,0.367,2,10,0.2,10,11,0.909,2,8,10,7,2,0,6,3,34,-5,0,2010-11,Regular
39,22010,2544,0021000572,"JAN 12, 2011",MIA @ LAC,L,40,11,24,0.458,3,6,0.5,2,5,0.4,2,6,8,6,0,0,3,1,27,-3,0,2010-11,Regular
40,22010,2544,0021000549,"JAN 09, 2011",MIA @ POR,W,46,17,26,0.654,3,5,0.6,7,10,0.7,3,10,13,6,2,0,6,4,44,5,0,2010-11,Regular
41,22010,2544,0021000532,"JAN 07, 2011",MIA @ MIL,W,45,8,23,0.348,1,4,0.25,9,11,0.818,1,9,10,5,6,1,5,2,26,7,0,2010-11,Regular
42,22010,2544,0021000505,"JAN 04, 2011",MIA vs. MIL,W,37,8,15,0.533,0,0,0.0,9,11,0.818,1,5,6,9,0,2,2,2,25,10,0,2010-11,Regular
43,22010,2544,0021000499,"JAN 03, 2011",MIA @ CHA,W,37,15,26,0.577,2,4,0.5,6,6,1.0,0,9,9,5,1,0,3,3,38,20,0,2010-11,Regular
44,22010,2544,0021000486,"JAN 01, 2011",MIA vs. GSW,W,42,7,15,0.467,0,3,0.0,11,17,0.647,2,5,7,10,1,1,3,1,25,6,0,2010-11,Regular
45,22010,2544,0021000469,"DEC 29, 2010",MIA @ HOU,W,39,8,15,0.533,0,4,0.0,4,4,1.0,0,6,6,9,1,0,3,3,20,16,0,2010-11,Regular
46,22010,2544,0021000457,"DEC 28, 2010",MIA vs. NYK,W,40,8,17,0.471,1,2,0.5,1,3,0.333,0,10,10,8,0,0,3,3,18,17,0,2010-11,Regular
47,22010,2544,0021000435,"DEC 25, 2010",MIA @ LAL,W,38,8,14,0.571,5,6,0.833,6,6,1.0,1,10,11,10,4,0,1,2,27,15,0,2010-11,Regular
48,22010,2544,0021000432,"DEC 23, 2010",MIA @ PHX,W,37,13,22,0.591,2,5,0.4,8,8,1.0,1,5,6,4,3,0,5,5,36,4,0,2010-11,Regular
49,22010,2544,0021000410,"DEC 20, 2010",MIA vs. DAL,L,36,6,17,0.353,2,4,0.5,5,7,0.714,3,7,10,7,0,0,5,4,19,-20,0,2010-11,Regular
50,22010,2544,0021000393,"DEC 18, 2010",MIA @ WAS,W,41,9,19,0.474,3,7,0.429,11,12,0.917,1,6,7,6,1,0,4,3,32,6,0,2010-11,Regular
51,22010,2544,0021000382,"DEC 17, 2010",MIA @ NYK,W,38,14,23,0.609,3,6,0.5,1,3,0.333,1,10,11,10,1,0,5,1,32,31,0,2010-11,Regular
52,22010,2544,0021000371,"DEC 15, 2010",MIA vs. CLE,W,39,5,15,0.333,0,4,0.0,11,18,0.611,2,11,13,5,1,0,4,1,21,0,0,2010-11,Regular
53,22010,2544,0021000355,"DEC 13, 2010",MIA vs. NOH,W,40,6,16,0.375,0,3,0.0,8,10,0.8,1,3,4,7,0,0,5,2,20,11,0,2010-11,Regular
54,22010,2544,0021000348,"DEC 11, 2010",MIA @ SAC,W,35,10,19,0.526,2,3,0.667,3,5,0.6,1,9,10,3,2,0,3,1,25,15,0,2010-11,Regular
55,22010,2544,0021000340,"DEC 10, 2010",MIA @ GSW,W,31,10,18,0.556,3,4,0.75,2,3,0.667,0,7,7,9,1,1,4,1,25,22,0,2010-11,Regular
56,22010,2544,0021000324,"DEC 08, 2010",MIA @ UTA,W,39,12,20,0.6,3,5,0.6,6,7,0.857,1,6,7,9,0,0,2,4,33,0,0,2010-11,Regular
57,22010,2544,0021000306,"DEC 06, 2010",MIA @ MIL,W,39,7,16,0.438,1,3,0.333,2,4,0.5,0,6,6,6,1,1,1,5,17,17,0,2010-11,Regular
58,22010,2544,0021000288,"DEC 04, 2010",MIA vs. ATL,W,37,5,11,0.455,1,1,1.0,11,13,0.846,0,7,7,4,1,1,2,1,22,5,0,2010-11,Regular
59,22010,2544,0021000273,"DEC 02, 2010",MIA @ CLE,W,30,15,25,0.6,2,7,0.286,6,9,0.667,0,5,5,8,1,1,0,1,38,26,0,2010-11,Regular
60,22010,2544,0021000265,"DEC 01, 2010",MIA vs. DET,W,31,8,15,0.533,1,1,1.0,1,2,0.5,2,4,6,3,1,0,4,0,18,17,0,2010-11,Regular
61,22010,2544,0021000250,"NOV 29, 2010",MIA vs. WAS,W,38,10,18,0.556,1,1,1.0,9,11,0.818,1,5,6,5,1,1,7,3,30,3,0,2010-11,Regular
62,22010,2544,0021000239,"NOV 27, 2010",MIA @ DAL,L,36,5,19,0.263,0,4,0.0,13,15,0.867,2,6,8,4,1,0,5,3,23,-14,0,2010-11,Regular
63,22010,2544,0021000226,"NOV 26, 2010",MIA vs. PHI,W,41,5,15,0.333,1,5,0.2,9,11,0.818,1,7,8,6,2,1,2,1,20,11,0,2010-11,Regular
64,22010,2544,0021000213,"NOV 24, 2010",MIA @ ORL,L,41,9,18,0.5,1,3,0.333,6,8,0.75,1,5,6,4,1,0,3,3,25,-15,0,2010-11,Regular
65,22010,2544,0021000196,"NOV 22, 2010",MIA vs. IND,L,42,6,14,0.429,2,8,0.25,11,15,0.733,0,5,5,6,1,0,6,3,25,-1,0,2010-11,Regular
66,22010,2544,0021000185,"NOV 20, 2010",MIA @ MEM,L,42,11,23,0.478,2,4,0.5,5,6,0.833,0,3,3,11,1,0,4,2,29,-1,0,2010-11,Regular
67,22010,2544,0021000175,"NOV 19, 2010",MIA vs. CHA,W,39,12,25,0.48,2,5,0.4,6,7,0.857,0,2,2,5,2,0,4,1,32,4,0,2010-11,Regular
68,22010,2544,0021000158,"NOV 17, 2010",MIA vs. PHX,W,23,9,15,0.6,0,2,0.0,2,3,0.667,3,5,8,9,3,0,3,5,20,24,0,2010-11,Regular
69,22010,2544,0021000133,"NOV 13, 2010",MIA vs. TOR,W,39,8,21,0.381,0,1,0.0,7,11,0.636,1,1,2,11,2,0,3,0,23,11,0,2010-11,Regular
70,22010,2544,0021000118,"NOV 11, 2010",MIA vs. BOS,L,44,9,21,0.429,0,5,0.0,17,22,0.773,0,10,10,9,3,0,4,3,35,0,0,2010-11,Regular
71,22010,2544,0021000103,"NOV 09, 2010",MIA vs. UTA,L,47,5,18,0.278,0,1,0.0,10,11,0.909,2,9,11,14,1,3,2,3,20,4,0,2010-11,Regular
72,22010,2544,0021000082,"NOV 06, 2010",MIA vs. NJN,W,34,9,16,0.563,2,4,0.5,3,5,0.6,0,3,3,9,2,0,4,1,23,11,0,2010-11,Regular
73,22010,2544,0021000075,"NOV 05, 2010",MIA @ NOH,L,41,6,16,0.375,1,2,0.5,7,8,0.875,0,7,7,10,3,1,3,0,20,-6,0,2010-11,Regular
74,22010,2544,0021000050,"NOV 02, 2010",MIA vs. MIN,W,32,7,12,0.583,0,2,0.0,6,8,0.75,0,0,0,12,2,1,1,0,20,32,0,2010-11,Regular
75,22010,2544,0021000040,"OCT 31, 2010",MIA @ NJN,W,29,5,12,0.417,0,4,0.0,10,12,0.833,0,7,7,7,2,0,5,3,20,18,0,2010-11,Regular
76,22010,2544,0021000025,"OCT 29, 2010",MIA vs. ORL,W,30,6,13,0.462,2,3,0.667,1,2,0.5,0,6,6,7,0,0,3,4,15,13,0,2010-11,Regular
77,22010,2544,0021000006,"OCT 27, 2010",MIA @ PHI,W,38,5,12,0.417,0,2,0.0,6,6,1.0,0,6,6,7,2,1,9,1,16,6,0,2010-11,Regular
78,22010,2544,0021000001,"OCT 26, 2010",MIA @ BOS,L,43,10,21,0.476,3,6,0.5,8,12,0.667,0,4,4,3,1,2,8,1,31,1,0,2010-11,Regular
0,42011,2544,0041100405,"JUN 21, 2012",MIA vs. OKC,W,44,9,19,0.474,0,3,0.0,8,9,0.889,4,7,11,13,1,2,6,2,26,20,0,2011-12,Playoffs
1,42011,2544,0041100404,"JUN 19, 2012",MIA vs. OKC,W,44,10,20,0.5,1,4,0.25,5,8,0.625,3,6,9,12,2,0,3,2,26,8,0,2011-12,Playoffs
2,42011,2544,0041100403,"JUN 17, 2012",MIA vs. OKC,W,44,11,23,0.478,1,4,0.25,6,8,0.75,5,9,14,3,0,0,4,1,29,8,0,2011-12,Playoffs
3,42011,2544,0041100402,"JUN 14, 2012",MIA @ OKC,W,42,10,22,0.455,0,2,0.0,12,12,1.0,2,6,8,5,1,0,2,4,32,6,0,2011-12,Playoffs
4,42011,2544,0041100401,"JUN 12, 2012",MIA @ OKC,L,46,11,24,0.458,1,3,0.333,7,9,0.778,1,8,9,4,4,0,4,1,30,-11,0,2011-12,Playoffs
5,42011,2544,0041100307,"JUN 09, 2012",MIA vs. BOS,W,48,9,21,0.429,1,5,0.2,12,17,0.706,2,10,12,2,1,1,3,0,31,13,0,2011-12,Playoffs
6,42011,2544,0041100306,"JUN 07, 2012",MIA @ BOS,W,45,19,26,0.731,2,4,0.5,5,9,0.556,2,13,15,5,0,0,4,3,45,22,0,2011-12,Playoffs
7,42011,2544,0041100305,"JUN 05, 2012",MIA vs. BOS,L,45,11,25,0.44,2,6,0.333,6,8,0.75,3,10,13,2,2,1,3,1,30,0,0,2011-12,Playoffs
8,42011,2544,0041100304,"JUN 03, 2012",MIA @ BOS,L,48,12,25,0.48,1,3,0.333,4,8,0.5,1,5,6,3,1,1,7,6,29,1,0,2011-12,Playoffs
9,42011,2544,0041100303,"JUN 01, 2012",MIA @ BOS,L,43,16,26,0.615,1,4,0.25,1,5,0.2,0,8,8,5,2,2,3,4,34,-6,0,2011-12,Playoffs
10,42011,2544,0041100302,"MAY 30, 2012",MIA vs. BOS,W,48,7,20,0.35,2,6,0.333,18,24,0.75,4,6,10,7,1,1,1,2,34,10,0,2011-12,Playoffs
11,42011,2544,0041100301,"MAY 28, 2012",MIA vs. BOS,W,44,13,22,0.591,0,3,0.0,6,9,0.667,1,12,13,3,1,3,3,2,32,17,0,2011-12,Playoffs
12,42011,2544,0041100206,"MAY 24, 2012",MIA @ IND,W,45,12,23,0.522,0,3,0.0,4,5,0.8,1,5,6,7,3,0,1,1,28,16,0,2011-12,Playoffs
13,42011,2544,0041100205,"MAY 22, 2012",MIA vs. IND,W,38,12,19,0.632,2,4,0.5,4,4,1.0,3,7,10,8,1,1,4,1,30,28,0,2011-12,Playoffs
14,42011,2544,0041100204,"MAY 20, 2012",MIA @ IND,W,44,14,27,0.519,0,0,0.0,12,16,0.75,6,12,18,9,2,2,5,1,40,4,0,2011-12,Playoffs
15,42011,2544,0041100203,"MAY 17, 2012",MIA @ IND,L,40,10,22,0.455,1,4,0.25,1,3,0.333,1,6,7,3,2,0,4,1,22,-9,0,2011-12,Playoffs
16,42011,2544,0041100202,"MAY 15, 2012",MIA vs. IND,L,43,10,22,0.455,0,4,0.0,8,13,0.615,4,5,9,5,6,0,2,0,28,-7,0,2011-12,Playoffs
17,42011,2544,0041100201,"MAY 13, 2012",MIA vs. IND,W,43,12,26,0.462,0,3,0.0,8,10,0.8,6,9,15,5,2,1,1,1,32,12,0,2011-12,Playoffs
18,42011,2544,0041100115,"MAY 09, 2012",MIA vs. NYK,W,40,7,16,0.438,2,6,0.333,13,15,0.867,1,7,8,7,2,1,4,2,29,6,0,2011-12,Playoffs
19,42011,2544,0041100114,"MAY 06, 2012",MIA @ NYK,L,41,9,21,0.429,2,5,0.4,7,8,0.875,0,4,4,4,1,0,5,4,27,-7,0,2011-12,Playoffs
20,42011,2544,0041100113,"MAY 03, 2012",MIA @ NYK,W,36,9,21,0.429,2,5,0.4,12,13,0.923,2,6,8,5,2,0,8,5,32,23,0,2011-12,Playoffs
21,42011,2544,0041100112,"APR 30, 2012",MIA vs. NYK,W,41,8,18,0.444,0,3,0.0,3,7,0.429,1,6,7,9,2,0,2,1,19,10,0,2011-12,Playoffs
22,42011,2544,0041100111,"APR 28, 2012",MIA vs. NYK,W,32,10,14,0.714,1,1,1.0,11,14,0.786,1,3,4,3,4,0,2,2,32,35,0,2011-12,Playoffs
0,22011,2544,0021100954,"APR 22, 2012",MIA vs. HOU,W,36,11,21,0.524,1,3,0.333,9,10,0.9,1,7,8,5,1,2,5,1,32,12,0,2011-12,Regular
1,22011,2544,0021100934,"APR 19, 2012",MIA vs. CHI,W,35,8,18,0.444,1,2,0.5,10,12,0.833,0,11,11,6,0,1,1,3,27,11,0,2011-12,Regular
2,22011,2544,0021100923,"APR 18, 2012",MIA vs. TOR,W,30,12,15,0.8,1,1,1.0,3,4,0.75,0,5,5,4,2,0,5,0,28,20,0,2011-12,Regular
3,22011,2544,0021100906,"APR 16, 2012",MIA @ NJN,W,35,11,19,0.579,1,2,0.5,14,15,0.933,1,5,6,7,2,1,4,2,37,-4,0,2011-12,Regular
4,22011,2544,0021100893,"APR 15, 2012",MIA @ NYK,W,40,11,24,0.458,1,6,0.167,6,9,0.667,2,8,10,3,2,0,6,4,29,18,0,2011-12,Regular
5,22011,2544,0021100879,"APR 13, 2012",MIA vs. CHA,W,29,7,16,0.438,0,1,0.0,5,7,0.714,1,8,9,5,2,1,2,1,19,18,0,2011-12,Regular
6,22011,2544,0021100870,"APR 12, 2012",MIA @ CHI,L,47,11,24,0.458,3,6,0.5,5,7,0.714,1,5,6,5,1,1,4,1,30,-1,0,2011-12,Regular
7,22011,2544,0021100853,"APR 10, 2012",MIA vs. BOS,L,41,11,23,0.478,1,3,0.333,13,14,0.929,5,2,7,7,1,1,2,3,36,-6,0,2011-12,Regular
8,22011,2544,0021100838,"APR 08, 2012",MIA vs. DET,W,32,12,22,0.545,1,3,0.333,1,5,0.2,3,1,4,2,0,1,1,1,26,10,0,2011-12,Regular
9,22011,2544,0021100819,"APR 06, 2012",MIA vs. MEM,L,38,8,19,0.421,2,6,0.333,3,4,0.75,2,4,6,6,2,0,3,0,21,-6,0,2011-12,Regular
10,22011,2544,0021100803,"APR 04, 2012",MIA vs. OKC,W,42,10,20,0.5,3,7,0.429,11,13,0.846,1,6,7,10,4,1,2,2,34,20,0,2011-12,Regular
